name,open_price,high_price,low_price,close_price,price_change,change_rate,trading_volume,date
포스코퓨처엠,73300,76200,70700,76000,3400,+4.68%,1309186,20.06.19
포스코퓨처엠,74000,74400,71500,72600,500,+0.69%,1300752,20.06.18
포스코퓨처엠,68400,73400,68100,72100,3300,+4.80%,2719317,20.06.17
포스코퓨처엠,65600,69200,63600,68800,7900,+12.97%,2644125,20.06.16
포스코퓨처엠,63200,64500,60500,60900,-3700,-5.73%,1098297,20.06.15
포스코퓨처엠,60600,64800,60600,64600,100,+0.16%,1181382,20.06.12
포스코퓨처엠,64600,65400,63400,64500,400,+0.62%,1507177,20.06.11
포스코퓨처엠,63100,64400,62600,64100,800,+1.26%,681461,20.06.10
포스코퓨처엠,62700,63700,61700,63300,1400,+2.26%,909499,20.06.09
포스코퓨처엠,61800,62300,60300,61900,900,+1.48%,598089,20.06.08
포스코퓨처엠,60400,61600,59900,61000,1000,+1.67%,685283,20.06.05
포스코퓨처엠,59200,60300,58600,60000,1400,+2.39%,726480,20.06.04
포스코퓨처엠,59800,59900,58100,58600,-400,-0.68%,425753,20.06.03
포스코퓨처엠,59700,60300,58700,59000,300,+0.51%,521277,20.06.02
포스코퓨처엠,56300,59100,56200,58700,3200,+5.77%,645359,20.06.01
포스코퓨처엠,56700,57500,55500,55500,-1200,-2.12%,573457,20.05.29
포스코퓨처엠,58700,59200,55200,56700,-1000,-1.73%,594476,20.05.28
포스코퓨처엠,60000,60000,57400,57700,-2600,-4.31%,699736,20.05.27
포스코퓨처엠,60400,61900,59700,60300,600,+1.01%,726444,20.05.26
포스코퓨처엠,58800,59700,57700,59700,1300,+2.23%,569854,20.05.25
포스코퓨처엠,58600,59800,57800,58400,200,+0.34%,702286,20.05.22
포스코퓨처엠,57900,59500,57000,58200,1000,+1.75%,714504,20.05.21
포스코퓨처엠,55000,57200,54900,57200,1300,+2.33%,411461,20.05.20
포스코퓨처엠,57500,57500,55400,55900,-100,-0.18%,567098,20.05.19
포스코퓨처엠,54500,56200,53200,56000,2100,+3.90%,746268,20.05.18
포스코퓨처엠,53100,54500,52100,53900,1600,+3.06%,634048,20.05.15
포스코퓨처엠,53200,53700,51600,52300,-1000,-1.88%,399550,20.05.14
포스코퓨처엠,49100,54800,49100,53300,3000,+5.96%,923860,20.05.13
포스코퓨처엠,51000,51500,49550,50300,-700,-1.37%,300939,20.05.12
포스코퓨처엠,52600,52600,51000,51000,-1000,-1.92%,224352,20.05.11
포스코퓨처엠,51800,52600,51600,52000,700,+1.36%,252357,20.05.08
포스코퓨처엠,51200,51700,50700,51300,100,+0.20%,168047,20.05.07
포스코퓨처엠,51700,51900,50600,51200,300,+0.59%,212454,20.05.06
포스코퓨처엠,50300,51300,50300,50900,-900,-1.74%,199934,20.05.04
포스코퓨처엠,51500,51900,51100,51800,300,+0.58%,221931,20.04.29
포스코퓨처엠,53200,53500,51200,51500,-500,-0.96%,311616,20.04.28
포스코퓨처엠,51800,52600,51600,52000,200,+0.39%,221392,20.04.27
포스코퓨처엠,52400,52800,51500,51800,-1800,-3.36%,418675,20.04.24
포스코퓨처엠,54700,55200,52800,53600,400,+0.75%,482744,20.04.23
포스코퓨처엠,50000,53200,49750,53200,1600,+3.10%,367108,20.04.22
포스코퓨처엠,51700,53000,49000,51600,-600,-1.15%,594315,20.04.21
포스코퓨처엠,53200,53800,52100,52200,100,+0.19%,457927,20.04.20
포스코퓨처엠,51600,53900,51500,52100,1400,+2.76%,778709,20.04.17
포스코퓨처엠,47250,50900,46950,50700,3950,+8.45%,737256,20.04.16
포스코퓨처엠,47200,47500,46550,46750,1050,+2.30%,300565,20.04.14
포스코퓨처엠,47500,47550,45700,45700,-1700,-3.59%,370590,20.04.13
포스코퓨처엠,47400,47700,45650,47400,300,+0.64%,352810,20.04.10
포스코퓨처엠,48200,48350,47000,47100,250,+0.53%,350832,20.04.09
포스코퓨처엠,46000,48400,45200,46850,850,+1.85%,714789,20.04.08
포스코퓨처엠,45500,46100,44250,46000,2000,+4.55%,715089,20.04.07
포스코퓨처엠,43100,44000,42750,44000,900,+2.09%,386536,20.04.06
포스코퓨처엠,44550,45000,42600,43100,-200,-0.46%,444879,20.04.03
포스코퓨처엠,43500,44400,42250,43300,500,+1.17%,461586,20.04.02
포스코퓨처엠,43800,45850,42600,42800,-1000,-2.28%,596699,20.04.01
포스코퓨처엠,43500,44500,42550,43800,1250,+2.94%,582764,20.03.31
포스코퓨처엠,40000,43100,39700,42550,850,+2.04%,428294,20.03.30
포스코퓨처엠,43650,44000,40300,41700,-300,-0.71%,682624,20.03.27
포스코퓨처엠,42750,44300,41550,42000,-500,-1.18%,737606,20.03.26
포스코퓨처엠,42150,43050,40850,42500,2650,+6.65%,847683,20.03.25
포스코퓨처엠,38750,40450,37700,39850,2850,+7.70%,841885,20.03.24
포스코퓨처엠,34600,39000,34600,37000,-900,-2.37%,866807,20.03.23
포스코퓨처엠,34900,38200,34500,37900,4800,+14.50%,1026044,20.03.20
포스코퓨처엠,40500,40900,33000,33100,-6550,-16.52%,1511618,20.03.19
포스코퓨처엠,43400,44300,39650,39650,-3500,-8.11%,770704,20.03.18
포스코퓨처엠,41500,45150,41300,43150,-1450,-3.25%,856017,20.03.17
포스코퓨처엠,48650,49350,44600,44600,-3700,-7.66%,754341,20.03.16
포스코퓨처엠,48000,50200,44500,48300,-3100,-6.03%,1385885,20.03.13
포스코퓨처엠,53300,54400,50100,51400,-2700,-4.99%,977763,20.03.12
포스코퓨처엠,56200,56200,53600,54100,-2100,-3.74%,567873,20.03.11
포스코퓨처엠,54600,56700,54200,56200,600,+1.08%,787497,20.03.10
포스코퓨처엠,58000,58600,55500,55600,-4100,-6.87%,725587,20.03.09
포스코퓨처엠,58500,60000,58300,59700,-0,0.00%,351856,20.03.06
포스코퓨처엠,60000,60700,59100,59700,500,+0.84%,443325,20.03.05
포스코퓨처엠,57000,59400,57000,59200,1800,+3.14%,409625,20.03.04
포스코퓨처엠,59300,59600,57400,57400,600,+1.06%,593523,20.03.03
포스코퓨처엠,55500,57700,54500,56800,1900,+3.46%,742861,20.03.02
포스코퓨처엠,57100,57400,54500,54900,-3700,-6.31%,1026027,20.02.28
포스코퓨처엠,60300,60800,58500,58600,-2000,-3.30%,524510,20.02.27
포스코퓨처엠,60500,61400,60000,60600,-1000,-1.62%,398643,20.02.26
포스코퓨처엠,60200,61900,59200,61600,1900,+3.18%,690112,20.02.25
포스코퓨처엠,57000,61000,57000,59700,800,+1.36%,987390,20.02.24
포스코퓨처엠,60500,60900,58500,58900,-3000,-4.85%,650423,20.02.21
포스코퓨처엠,62000,62100,59900,61900,300,+0.49%,647454,20.02.20
포스코퓨처엠,63200,63500,60200,61600,-600,-0.96%,593816,20.02.19
포스코퓨처엠,62600,63700,61800,62200,-500,-0.80%,462441,20.02.18
포스코퓨처엠,64000,64000,62600,62700,-800,-1.26%,427148,20.02.17
포스코퓨처엠,63700,64200,62900,63500,200,+0.32%,354968,20.02.14
포스코퓨처엠,63600,64300,63100,63300,-300,-0.47%,442229,20.02.13
포스코퓨처엠,63600,63900,62500,63600,-400,-0.63%,558304,20.02.12
포스코퓨처엠,62100,65000,61700,64000,2600,+4.23%,1202957,20.02.11
포스코퓨처엠,61000,62200,60400,61400,-400,-0.65%,443642,20.02.10
포스코퓨처엠,60600,62500,60600,61800,1300,+2.15%,833927,20.02.07
포스코퓨처엠,59500,60500,58900,60500,-0,0.00%,786894,20.02.06
포스코퓨처엠,63000,63100,59900,60500,-700,-1.14%,994802,20.02.05
포스코퓨처엠,60100,61700,59400,61200,3000,+5.15%,1059952,20.02.04
포스코퓨처엠,56200,58600,55300,58200,800,+1.39%,1232574,20.02.03
포스코퓨처엠,61100,61300,57200,57400,-3000,-4.97%,867910,20.01.31
포스코퓨처엠,61000,62600,59500,60400,500,+0.83%,1069994,20.01.30
포스코퓨처엠,61400,61500,59500,59900,-700,-1.16%,537088,20.01.29
포스코퓨처엠,58000,60800,58000,60600,-100,-0.16%,961000,20.01.28
포스코퓨처엠,59200,61000,59000,60700,1400,+2.36%,763513,20.01.23
포스코퓨처엠,58800,59500,58000,59300,600,+1.02%,582036,20.01.22
포스코퓨처엠,58900,59400,57300,58700,1400,+2.44%,1215171,20.01.21
포스코퓨처엠,55000,58300,55000,57300,3100,+5.72%,1274235,20.01.20
포스코퓨처엠,55000,55700,54000,54200,-900,-1.63%,379153,20.01.17
포스코퓨처엠,54800,55300,54400,55100,300,+0.55%,361055,20.01.16
포스코퓨처엠,54700,54900,53900,54800,400,+0.74%,331885,20.01.15
포스코퓨처엠,55000,56800,54000,54400,600,+1.12%,1023374,20.01.14
포스코퓨처엠,54200,54800,53300,53800,100,+0.19%,819468,20.01.13
포스코퓨처엠,50200,54300,50100,53700,3950,+7.94%,1749322,20.01.10
포스코퓨처엠,49150,50500,49100,49750,1700,+3.54%,467635,20.01.09
포스코퓨처엠,49450,49750,47850,48050,-2150,-4.28%,420156,20.01.08
포스코퓨처엠,49850,50300,49550,50200,400,+0.80%,311115,20.01.07
포스코퓨처엠,49200,49900,48600,49800,-50,-0.10%,328230,20.01.06
포스코퓨처엠,49550,50700,49450,49850,500,+1.01%,486842,20.01.03
포스코퓨처엠,49550,50100,49350,49350,100,+0.20%,379324,20.01.02
포스코퓨처엠,47750,49750,47750,49250,1750,+3.68%,662249,19.12.30
포스코퓨처엠,46100,47500,46100,47500,1450,+3.15%,342140,19.12.27
포스코퓨처엠,46300,46450,45750,46050,-50,-0.11%,286433,19.12.26
포스코퓨처엠,46500,46850,45900,46100,-450,-0.97%,225414,19.12.24
포스코퓨처엠,47550,47700,46400,46550,-900,-1.90%,246831,19.12.23
포스코퓨처엠,47350,47750,47050,47450,300,+0.64%,185653,19.12.20
포스코퓨처엠,47950,48150,47050,47150,-800,-1.67%,221087,19.12.19
포스코퓨처엠,48900,49150,47850,47950,-1150,-2.34%,209966,19.12.18
포스코퓨처엠,49050,49100,47950,49100,400,+0.82%,279307,19.12.17
포스코퓨처엠,49950,50000,48650,48700,-1100,-2.21%,187551,19.12.16
포스코퓨처엠,48550,49900,48200,49800,1600,+3.32%,321720,19.12.13
포스코퓨처엠,47550,48550,47300,48200,850,+1.80%,237453,19.12.12
포스코퓨처엠,46700,47500,46350,47350,650,+1.39%,106905,19.12.11
포스코퓨처엠,47150,47300,46350,46700,-0,0.00%,93310,19.12.10
포스코퓨처엠,47200,47550,46700,46700,50,+0.11%,115994,19.12.09
포스코퓨처엠,46500,46950,46350,46650,400,+0.86%,64414,19.12.06
포스코퓨처엠,46600,46950,46200,46250,-650,-1.39%,160555,19.12.05
포스코퓨처엠,47900,48000,46150,46900,-1450,-3.00%,325307,19.12.04
포스코퓨처엠,47450,48600,47400,48350,200,+0.42%,108462,19.12.03
포스코퓨처엠,47850,48550,47100,48150,50,+0.10%,121895,19.12.02
포스코퓨처엠,49350,49400,47700,48100,-900,-1.84%,137547,19.11.29
포스코퓨처엠,48800,49600,48650,49000,200,+0.41%,117564,19.11.28
포스코퓨처엠,48550,49200,48550,48800,50,+0.10%,83507,19.11.27
포스코퓨처엠,49350,49500,48700,48750,-300,-0.61%,203858,19.11.26
포스코퓨처엠,47900,49050,47450,49050,1150,+2.40%,242638,19.11.25
포스코퓨처엠,46900,48250,46900,47900,1050,+2.24%,213606,19.11.22
포스코퓨처엠,47850,48000,46400,46850,-750,-1.58%,158673,19.11.21
포스코퓨처엠,48350,48500,47500,47600,-650,-1.35%,163473,19.11.20
포스코퓨처엠,47350,48350,47100,48250,900,+1.90%,235375,19.11.19
포스코퓨처엠,47050,48300,46800,47350,450,+0.96%,196368,19.11.18
포스코퓨처엠,46000,46900,46000,46900,1000,+2.18%,153894,19.11.15
포스코퓨처엠,47100,47750,45900,45900,-1150,-2.44%,320369,19.11.14
포스코퓨처엠,47700,48000,46900,47050,-550,-1.16%,170211,19.11.13
포스코퓨처엠,48300,48450,47150,47600,-600,-1.24%,160785,19.11.12
포스코퓨처엠,48050,48450,47700,48200,350,+0.73%,187818,19.11.11
포스코퓨처엠,48300,48750,46950,47850,-150,-0.31%,265413,19.11.08
포스코퓨처엠,48950,49000,47550,48000,-1100,-2.24%,300094,19.11.07
포스코퓨처엠,49900,50100,49050,49100,-700,-1.41%,178598,19.11.06
포스코퓨처엠,49750,50400,49200,49800,100,+0.20%,250364,19.11.05
포스코퓨처엠,49600,49850,48800,49700,400,+0.81%,306600,19.11.04
포스코퓨처엠,48000,49400,47550,49300,1250,+2.60%,339571,19.11.01
포스코퓨처엠,49200,49400,48050,48050,-800,-1.64%,259971,19.10.31
포스코퓨처엠,47350,49400,47350,48850,1150,+2.41%,519028,19.10.30
포스코퓨처엠,48900,48900,47150,47700,-150,-0.31%,372260,19.10.29
포스코퓨처엠,46150,48100,46150,47850,2300,+5.05%,588776,19.10.28
포스코퓨처엠,45450,46300,45150,45550,150,+0.33%,301613,19.10.25
포스코퓨처엠,44750,46300,44700,45400,1450,+3.30%,572065,19.10.24
포스코퓨처엠,43200,44200,43200,43950,500,+1.15%,219490,19.10.23
포스코퓨처엠,43300,43500,43100,43450,150,+0.35%,216244,19.10.22
포스코퓨처엠,42900,43750,42900,43300,300,+0.70%,183217,19.10.21
포스코퓨처엠,43200,43600,42550,43000,-0,0.00%,262903,19.10.18
포스코퓨처엠,44000,44000,42250,43000,-1450,-3.26%,749758,19.10.17
포스코퓨처엠,42900,44950,42800,44450,1650,+3.86%,438686,19.10.16
포스코퓨처엠,42900,43200,42450,42800,50,+0.12%,185610,19.10.15
포스코퓨처엠,42250,43500,42050,42750,1000,+2.40%,274831,19.10.14
포스코퓨처엠,42600,42800,41750,41750,-550,-1.30%,191060,19.10.11
포스코퓨처엠,41450,42350,41400,42300,900,+2.17%,317267,19.10.10
포스코퓨처엠,41000,42250,41000,41400,150,+0.36%,306139,19.10.08
포스코퓨처엠,42500,43050,41000,41250,-1150,-2.71%,472251,19.10.07
포스코퓨처엠,44050,44450,42350,42400,-1700,-3.85%,578161,19.10.04
포스코퓨처엠,44700,44700,43850,44100,-900,-2.00%,449567,19.10.02
포스코퓨처엠,44150,45650,44150,45000,850,+1.93%,220238,19.10.01
포스코퓨처엠,44000,44750,43350,44150,-550,-1.23%,240787,19.09.30
포스코퓨처엠,44800,45150,44500,44700,-100,-0.22%,209936,19.09.27
포스코퓨처엠,44850,45400,44200,44800,-50,-0.11%,310140,19.09.26
포스코퓨처엠,47100,47150,44600,44850,-2550,-5.38%,739113,19.09.25
포스코퓨처엠,48550,48650,47350,47400,-1050,-2.17%,389037,19.09.24
포스코퓨처엠,48350,48800,48350,48450,-0,0.00%,172159,19.09.23
포스코퓨처엠,49900,49900,48300,48450,-1350,-2.71%,534075,19.09.20
포스코퓨처엠,51000,51400,49700,49800,-1000,-1.97%,321270,19.09.19
포스코퓨처엠,51400,51900,50800,50800,-300,-0.59%,191968,19.09.18
포스코퓨처엠,51600,51900,51000,51100,-600,-1.16%,128641,19.09.17
포스코퓨처엠,50800,51900,50500,51700,800,+1.57%,184275,19.09.16
포스코퓨처엠,50600,51300,50300,50900,300,+0.59%,216531,19.09.11
포스코퓨처엠,51000,51600,50500,50600,-200,-0.39%,136522,19.09.10
포스코퓨처엠,52100,52500,50500,50800,-1200,-2.31%,250253,19.09.09
포스코퓨처엠,52500,52500,51500,52000,200,+0.39%,148770,19.09.06
포스코퓨처엠,52200,52800,51700,51800,-0,0.00%,176057,19.09.05
포스코퓨처엠,52200,52200,50900,51800,-200,-0.38%,233459,19.09.04
포스코퓨처엠,52300,52800,51900,52000,-0,0.00%,141708,19.09.03
포스코퓨처엠,52000,52600,50400,52000,-700,-1.33%,312551,19.09.02
포스코퓨처엠,53000,53200,51700,52700,300,+0.57%,270891,19.08.30
포스코퓨처엠,52000,53100,51700,52400,900,+1.75%,329926,19.08.29
포스코퓨처엠,50600,51900,50600,51500,1000,+1.98%,305644,19.08.28
포스코퓨처엠,49650,50900,49300,50500,1750,+3.59%,554546,19.08.27
포스코퓨처엠,49500,49900,48300,48750,-1850,-3.66%,396808,19.08.26
포스코퓨처엠,47800,50800,47700,50600,1900,+3.90%,372113,19.08.23
포스코퓨처엠,49100,49600,48550,48700,-200,-0.41%,142506,19.08.22
포스코퓨처엠,48650,49550,48400,48900,-0,0.00%,148708,19.08.21
포스코퓨처엠,47450,49200,47450,48900,1500,+3.16%,292250,19.08.20
포스코퓨처엠,47900,47950,47100,47400,-50,-0.11%,124128,19.08.19
포스코퓨처엠,47350,47850,47200,47450,-1000,-2.06%,160507,19.08.16
포스코퓨처엠,49000,49000,47700,48450,550,+1.15%,194137,19.08.14
포스코퓨처엠,48950,49300,47750,47900,-1550,-3.13%,239235,19.08.13
포스코퓨처엠,48000,49700,47900,49450,1350,+2.81%,207435,19.08.12
포스코퓨처엠,48650,49500,48000,48100,-0,0.00%,169094,19.08.09
포스코퓨처엠,46600,48500,46000,48100,2200,+4.79%,404593,19.08.08
포스코퓨처엠,45650,46450,45050,45900,1300,+2.91%,265759,19.08.07
포스코퓨처엠,44350,47550,43000,44600,-1250,-2.73%,527426,19.08.06
포스코퓨처엠,48100,48550,45700,45850,-2800,-5.76%,364863,19.08.05
포스코퓨처엠,46200,48900,46200,48650,1050,+2.21%,332823,19.08.02
포스코퓨처엠,48600,48900,47550,47600,-1100,-2.26%,193620,19.08.01
포스코퓨처엠,48250,49150,46400,48700,400,+0.83%,378659,19.07.31
포스코퓨처엠,47600,48950,47600,48300,400,+0.84%,305163,19.07.30
포스코퓨처엠,49800,50200,47450,47900,-2500,-4.96%,503861,19.07.29
포스코퓨처엠,50900,51300,49900,50400,-900,-1.75%,418777,19.07.26
포스코퓨처엠,51700,52800,51200,51300,-900,-1.72%,406798,19.07.25
포스코퓨처엠,54100,54100,52100,52200,-1800,-3.33%,398040,19.07.24
포스코퓨처엠,55900,56000,54000,54000,-1600,-2.88%,422787,19.07.23
포스코퓨처엠,53400,56000,53000,55600,3100,+5.90%,878559,19.07.22
포스코퓨처엠,52100,53300,52100,52500,500,+0.96%,222523,19.07.19
포스코퓨처엠,53000,53400,51400,52000,-1500,-2.80%,391571,19.07.18
포스코퓨처엠,53200,54200,50300,53500,500,+0.94%,611866,19.07.17
포스코퓨처엠,53200,54400,52900,53000,300,+0.57%,284588,19.07.16
포스코퓨처엠,53000,53500,52400,52700,-200,-0.38%,193921,19.07.15
포스코퓨처엠,51800,53500,51500,52900,1100,+2.12%,287450,19.07.12
포스코퓨처엠,51300,51800,50600,51800,600,+1.17%,248602,19.07.11
포스코퓨처엠,51000,52700,50700,51200,-0,0.00%,279197,19.07.10
포스코퓨처엠,52800,53300,50100,51200,-1600,-3.03%,431994,19.07.09
포스코퓨처엠,55400,55400,52700,52800,-3000,-5.38%,363385,19.07.08
포스코퓨처엠,56100,56100,55100,55800,200,+0.36%,207027,19.07.05
포스코퓨처엠,53200,56300,53200,55600,2200,+4.12%,657560,19.07.04
포스코퓨처엠,52500,54500,52500,53400,1300,+2.50%,288435,19.07.03
포스코퓨처엠,53500,53600,52000,52100,-1400,-2.62%,288565,19.07.02
포스코퓨처엠,54200,54300,53000,53500,-100,-0.19%,184570,19.07.01
포스코퓨처엠,53400,54200,53400,53600,-200,-0.37%,137296,19.06.28
포스코퓨처엠,53200,54600,53200,53800,500,+0.94%,166826,19.06.27
포스코퓨처엠,53200,54000,53100,53300,-300,-0.56%,138374,19.06.26
포스코퓨처엠,53500,55000,53100,53600,600,+1.13%,462016,19.06.25
포스코퓨처엠,55200,55200,52700,53000,-2200,-3.99%,453493,19.06.24
포스코퓨처엠,56200,56600,55100,55200,-1000,-1.78%,176416,19.06.21
포스코퓨처엠,56000,56600,55600,56200,200,+0.36%,165013,19.06.20
포스코퓨처엠,56200,56500,55700,56000,500,+0.90%,153625,19.06.19
포스코퓨처엠,55200,55900,54800,55500,300,+0.54%,145132,19.06.18
포스코퓨처엠,57000,57200,55200,55200,-1600,-2.82%,172115,19.06.17
포스코퓨처엠,57300,57400,56200,56800,-300,-0.53%,203036,19.06.14
포스코퓨처엠,56100,58000,56100,57100,1400,+2.51%,504889,19.06.13
포스코퓨처엠,56000,56600,55300,55700,-0,0.00%,162446,19.06.12
포스코퓨처엠,55500,56300,55000,55700,300,+0.54%,260834,19.06.11
포스코퓨처엠,58000,58000,55000,55400,-2000,-3.48%,440679,19.06.10
포스코퓨처엠,56800,58200,56500,57400,600,+1.06%,274957,19.06.07
포스코퓨처엠,58300,58500,56600,56800,-700,-1.22%,305972,19.06.05
포스코퓨처엠,54900,57500,54700,57500,3500,+6.48%,748248,19.06.04
포스코퓨처엠,54200,54800,53400,54000,-400,-0.74%,255497,19.06.03
포스코퓨처엠,53900,54700,52800,54400,800,+1.49%,247186,19.05.31
포스코퓨처엠,53000,56000,53000,53600,500,+0.94%,668630,19.05.30
포스코퓨처엠,52800,53100,51900,53100,200,+0.38%,169785,19.05.29
포스코퓨처엠,54200,54500,50900,52900,-1000,-1.86%,1503146,19.05.28
포스코퓨처엠,53800,55200,53400,53900,300,+0.56%,330868,19.05.27
포스코퓨처엠,51700,54000,51400,53600,1300,+2.49%,461496,19.05.24
포스코퓨처엠,50800,53200,50700,52300,1600,+3.16%,357339,19.05.23
포스코퓨처엠,52500,52600,50700,50700,-0,0.00%,281966,19.05.22
포스코퓨처엠,50000,51400,49950,50700,500,+1.00%,234660,19.05.21
포스코퓨처엠,51200,52500,50200,50200,-1300,-2.52%,278692,19.05.20
포스코퓨처엠,52900,54000,51200,51500,-900,-1.72%,249487,19.05.17
포스코퓨처엠,53400,54000,52300,52400,-1700,-3.14%,245762,19.05.16
포스코퓨처엠,51700,54500,51700,54100,2900,+5.66%,319205,19.05.15
포스코퓨처엠,50100,52700,49700,51200,400,+0.79%,328871,19.05.14
포스코퓨처엠,50300,52500,50300,50800,-1400,-2.68%,283753,19.05.13
포스코퓨처엠,53000,53700,50700,52200,-800,-1.51%,481870,19.05.10
포스코퓨처엠,56100,56200,52900,53000,-3200,-5.69%,682957,19.05.09
포스코퓨처엠,56600,57400,56100,56200,-1200,-2.09%,176345,19.05.08
포스코퓨처엠,57400,58100,56900,57400,-1000,-1.71%,157475,19.05.07
포스코퓨처엠,56900,58400,56800,58400,1300,+2.28%,254669,19.05.03
포스코퓨처엠,57300,57500,56500,57100,-200,-0.35%,160896,19.05.02
포스코퓨처엠,55800,57400,55800,57300,1700,+3.06%,301073,19.04.30
포스코퓨처엠,55300,56000,55300,55600,300,+0.54%,135063,19.04.29
포스코퓨처엠,55800,56200,55100,55300,-1000,-1.78%,218135,19.04.26
포스코퓨처엠,55300,56400,55100,56300,500,+0.90%,234884,19.04.25
포스코퓨처엠,57700,57700,55500,55800,-1300,-2.28%,640252,19.04.24
포스코퓨처엠,56700,59200,56100,57100,-100,-0.17%,720156,19.04.23
포스코퓨처엠,58500,58500,57100,57200,-1100,-1.89%,371357,19.04.22
포스코퓨처엠,58700,58700,56900,58300,300,+0.52%,397094,19.04.19
포스코퓨처엠,62500,62600,58000,58000,-4000,-6.45%,1401684,19.04.18
포스코퓨처엠,61200,63300,61200,62000,500,+0.81%,373821,19.04.17
포스코퓨처엠,61300,62100,60700,61500,200,+0.33%,224555,19.04.16
포스코퓨처엠,61700,62300,61200,61300,-300,-0.49%,161427,19.04.15
포스코퓨처엠,62100,63000,61200,61600,-300,-0.48%,289758,19.04.12
포스코퓨처엠,61100,62300,61000,61900,1200,+1.98%,284755,19.04.11
포스코퓨처엠,60600,61500,60000,60700,-300,-0.49%,294345,19.04.10
포스코퓨처엠,60300,61000,59800,61000,1700,+2.87%,391072,19.04.09
포스코퓨처엠,59500,60000,59100,59300,-0,0.00%,239094,19.04.08
포스코퓨처엠,60200,60400,59200,59300,-800,-1.33%,227831,19.04.05
포스코퓨처엠,60700,61400,59600,60100,-300,-0.50%,254588,19.04.04
포스코퓨처엠,59300,61100,59100,60400,1100,+1.85%,387652,19.04.03
포스코퓨처엠,60600,61300,59300,59300,-700,-1.17%,285140,19.04.02
포스코퓨처엠,60300,62000,59700,60000,-200,-0.33%,447122,19.04.01
포스코퓨처엠,58700,60600,57000,60200,1300,+2.21%,634833,19.03.29
포스코퓨처엠,60000,60400,58600,58900,-2000,-3.28%,527801,19.03.28
포스코퓨처엠,62300,62800,60700,60900,-1400,-2.25%,344273,19.03.27
포스코퓨처엠,61400,62900,61100,62300,1300,+2.13%,337736,19.03.26
포스코퓨처엠,63400,64000,60500,61000,-4100,-6.30%,727935,19.03.25
포스코퓨처엠,66300,66600,64500,65100,-800,-1.21%,352829,19.03.22
포스코퓨처엠,64900,67000,64400,65900,2600,+4.11%,946363,19.03.21
포스코퓨처엠,63700,64300,62600,63300,-800,-1.25%,346933,19.03.20
포스코퓨처엠,63600,65500,63600,64100,100,+0.16%,243772,19.03.19
포스코퓨처엠,65400,65400,63800,64000,-1400,-2.14%,415238,19.03.18
포스코퓨처엠,65800,66600,64700,65400,-400,-0.61%,479185,19.03.15
포스코퓨처엠,65800,67200,64800,65800,300,+0.46%,439000,19.03.14
포스코퓨처엠,66700,66700,64500,65500,-800,-1.21%,355729,19.03.13
포스코퓨처엠,63300,66400,63300,66300,3700,+5.91%,556464,19.03.12
포스코퓨처엠,63700,63900,61700,62600,-1500,-2.34%,573218,19.03.11
포스코퓨처엠,62300,64500,61600,64100,800,+1.26%,473380,19.03.08
포스코퓨처엠,65300,65600,63000,63300,-1400,-2.16%,546204,19.03.07
포스코퓨처엠,65500,66300,63900,64700,-400,-0.61%,476254,19.03.06
포스코퓨처엠,67100,67600,64800,65100,-2900,-4.26%,801455,19.03.05
포스코퓨처엠,69100,69700,67400,68000,-900,-1.31%,513007,19.03.04
포스코퓨처엠,70600,71000,67800,68900,1600,+2.38%,1248898,19.02.28
포스코퓨처엠,68600,69400,66600,67300,-1700,-2.46%,666267,19.02.27
포스코퓨처엠,70100,70200,68800,69000,-1300,-1.85%,322411,19.02.26
포스코퓨처엠,69800,70600,69500,70300,1100,+1.59%,401325,19.02.25
포스코퓨처엠,71200,71400,68200,69200,-1300,-1.84%,687083,19.02.22
포스코퓨처엠,71600,72900,70000,70500,-900,-1.26%,419689,19.02.21
포스코퓨처엠,70400,71800,69800,71400,1600,+2.29%,425294,19.02.20
포스코퓨처엠,71000,71100,69100,69800,-900,-1.27%,372632,19.02.19
포스코퓨처엠,69600,70800,69000,70700,1800,+2.61%,383110,19.02.18
포스코퓨처엠,68600,71000,68300,68900,-400,-0.58%,553757,19.02.15
포스코퓨처엠,69600,70600,68100,69300,-200,-0.29%,548741,19.02.14
포스코퓨처엠,67200,70000,67200,69500,2500,+3.73%,1120971,19.02.13
포스코퓨처엠,64700,67300,63700,67000,2300,+3.55%,744379,19.02.12
포스코퓨처엠,64800,65400,63600,64700,300,+0.47%,463005,19.02.11
포스코퓨처엠,63700,65000,63400,64400,700,+1.10%,684133,19.02.08
포스코퓨처엠,60400,63900,59900,63700,3700,+6.17%,964818,19.02.07
포스코퓨처엠,59500,61200,59400,60000,500,+0.84%,365282,19.02.01
포스코퓨처엠,60200,60500,59200,59500,200,+0.34%,271159,19.01.31
포스코퓨처엠,59400,60100,58600,59300,-300,-0.50%,328931,19.01.30
포스코퓨처엠,59400,60000,58300,59600,-600,-1.00%,553109,19.01.29
포스코퓨처엠,61300,61700,59900,60200,-500,-0.82%,448216,19.01.28
포스코퓨처엠,57600,61000,57500,60700,3800,+6.68%,978032,19.01.25
포스코퓨처엠,56000,57600,55600,56900,1000,+1.79%,483112,19.01.24
포스코퓨처엠,55500,56700,55000,55900,100,+0.18%,413243,19.01.23
포스코퓨처엠,56100,57800,55600,55800,100,+0.18%,670745,19.01.22
포스코퓨처엠,57500,57600,55500,55700,-2100,-3.63%,953910,19.01.21
